"year","sample_size","employment","members","covered","p_members","p_covered","facet"
2007,1122,805.890316841666,498.267861291666,539.867531874999,0.618282496929169,0.669901967048645,"public sector: postal service"
2008,1139,831.917753983333,514.69798125,562.5741598,0.618688523769379,0.67623770236969,"public sector: postal service"
2009,1092,792.404492983334,500.618481716666,543.658228733333,0.631771385669708,0.686086773872375,"public sector: postal service"
2010,976,678.056804183333,465.238200158333,488.18571935,0.686134576797485,0.719977617263794,"public sector: postal service"
2011,975,699.514312741667,476.829933433334,512.779995641667,0.681658565998077,0.733051478862762,"public sector: postal service"
2012,918,695.918751333333,458.152242225,493.105377933334,0.658341586589813,0.708567440509796,"public sector: postal service"
2013,880,683.870111225,428.474458358334,459.381069691667,0.626543641090393,0.671737313270569,"public sector: postal service"
2014,862,655.399560108333,424.70472195,446.68579925,0.64800888299942,0.681547284126282,"public sector: postal service"
2015,814,671.313390166665,426.140713658333,460.782139125,0.634786546230316,0.686389029026031,"public sector: postal service"
2016,822,666.031361391667,426.077551416667,459.99112815,0.639725983142853,0.690644860267639,"public sector: postal service"
2017,750,609.483633266667,385.966790808333,409.4802423,0.633268535137177,0.671847820281982,"public sector: postal service"
2018,719,627.8007273,414.790088541667,434.147342358333,0.660703420639038,0.691536843776703,"public sector: postal service"
2019,719,636.319365241666,386.243499233334,417.488981483334,0.606996297836304,0.656099736690521,"public sector: postal service"
2020,682,609.008180541667,378.647265525,408.933430458333,0.621744155883789,0.671474456787109,"public sector: postal service"
2021,645,629.045658166667,369.622901566666,403.416905608333,0.587593138217926,0.641315758228302,"public sector: postal service"
2022,595,625.851163391666,383.796455358334,403.732610125,0.613239169120789,0.645093619823456,"public sector: postal service"
1983,901,479.6601175,261.145790833333,298.090641666667,0.544439256191254,0.621462225914001,"public sector: police"
1984,901,487.321669166667,273.210081666667,316.167473333333,0.560636043548584,0.648786008358002,"public sector: police"
1985,895,488.658145833334,279.5379775,304.252165833333,0.572052240371704,0.622627854347229,"public sector: police"
1986,888,488.416808333333,286.918745,326.5803025,0.587446510791779,0.668650805950165,"public sector: police"
1987,945,531.266424166667,306.913915833333,339.0515525,0.577702462673187,0.638194978237152,"public sector: police"
1988,845,530.421081666667,317.323405,349.979874166667,0.59824812412262,0.659815192222595,"public sector: police"
1989,897,547.6370775,319.431536666667,347.492731666667,0.583290576934814,0.634531080722809,"public sector: police"
1990,957,560.756388333333,316.9016275,347.212831666666,0.565132439136505,0.619186580181122,"public sector: police"
1991,974,590.5058875,340.287548333334,369.635935,0.576264441013336,0.625964879989624,"public sector: police"
1992,878,539.8122275,318.585835,345.321036666667,0.590178966522217,0.639705836772919,"public sector: police"
1993,948,614.776156666667,365.522811666667,386.432454166667,0.594562411308289,0.628574252128601,"public sector: police"
1994,983,636.193543816666,415.411260925,433.265570733333,0.652963638305664,0.681027948856354,"public sector: police"
1995,925,616.966817508333,373.44269765,409.53544615,0.605288147926331,0.663788437843323,"public sector: police"
1996,859,653.702106066666,386.907906508333,408.909393433333,0.591871917247772,0.625528633594513,"public sector: police"
1997,871,673.515520925,411.203728141667,443.161526791667,0.61053341627121,0.657982647418976,"public sector: police"
1998,920,730.667136616667,454.277858975,471.764951041667,0.621730268001556,0.645663321018219,"public sector: police"
1999,927,718.441344499999,426.174925441667,453.411394491666,0.593193769454956,0.631104290485382,"public sector: police"
2000,890,667.214966066666,394.817099908334,420.29616485,0.591738998889923,0.629926145076752,"public sector: police"
2001,927,678.46356265,391.695189141667,406.846309683333,0.577326774597168,0.599658310413361,"public sector: police"
2002,987,716.205043933334,413.466431533334,431.071855625,0.577301740646362,0.601883292198181,"public sector: police"
2003,1016,730.128337725,410.917536,439.06564565,0.562801778316498,0.60135406255722,"public sector: police"
2004,1078,800.005441175,458.871692941666,488.042404733333,0.573585689067841,0.610048830509186,"public sector: police"
2005,1066,804.146722966666,454.099492766667,476.915686658333,0.564697325229645,0.593070507049561,"public sector: police"
2006,1011,761.084696833333,412.415730716667,430.450053108334,0.541878879070282,0.565574467182159,"public sector: police"
2007,1029,792.90148415,431.917413983333,452.974409066666,0.544730246067047,0.571287095546722,"public sector: police"
2008,1046,810.182010041667,459.595462875,477.524925408333,0.567274332046509,0.58940452337265,"public sector: police"
2009,999,794.606462541667,440.063833183333,463.773417675,0.553813576698303,0.583651721477509,"public sector: police"
2010,1042,832.167880824999,454.704290825001,479.029719525,0.54640930891037,0.575640738010406,"public sector: police"
2011,995,774.813330991665,458.980251258334,482.036496875001,0.5923752784729,0.622132420539856,"public sector: police"
2012,947,762.983331283333,421.010703041667,440.160105258333,0.551795423030853,0.576893448829651,"public sector: police"
2013,990,813.418712108334,460.120180391667,476.823016983334,0.565662145614624,0.58619624376297,"public sector: police"
2014,990,823.043667208332,451.849445666667,476.764020925,0.548998117446899,0.579269409179688,"public sector: police"
2015,941,787.782911624999,448.020584525,466.62927865,0.568710744380951,0.592332303524017,"public sector: police"
2016,981,844.344454366667,439.406042208334,458.388842866667,0.520410895347595,0.542893171310425,"public sector: police"
2017,940,809.465381275,453.615631625,476.889548983333,0.560389161109924,0.589141368865967,"public sector: police"
2018,940,836.213595925001,455.179857416667,468.330116533334,0.544334411621094,0.560060381889343,"public sector: police"
2019,869,793.137843183334,426.739839658333,444.294383500001,0.538039922714233,0.560172975063324,"public sector: police"
2020,820,841.902846191666,463.334737025,484.864372316667,0.550342261791229,0.575914859771729,"public sector: police"
2021,829,835.525815358333,443.87391065,468.5526873,0.531250953674316,0.560787796974182,"public sector: police"
2022,755,851.3682831,471.128505333333,497.670651658333,0.553378045558929,0.584553897380829,"public sector: police"
1973,41468,63665.1624500001,16712.9866099999,NA,0.262513846158981,NA,"demographics: less than college"
1974,40271,64286.0268300011,16568.3218200001,NA,0.257728189229965,NA,"demographics: less than college"
1975,38225,62151.3186599998,15089.1182,NA,0.242780342698097,NA,"demographics: less than college"
1976,39074,64530.3209299993,15594.50519,NA,0.241661667823792,NA,"demographics: less than college"
1977,46608,66228.8714900002,16616.1767,18121.08928,0.250890225172043,0.273613125085831,"demographics: less than college"
1978,46439,68921.3451600001,16618.62668,18272.92223,0.241124525666237,0.265127182006836,"demographics: less than college"
1979,52530,78741.9910399999,18987.67091,21125.2984000001,0.241137802600861,0.268285036087036,"demographics: less than college"
1980,61729,78823.8160000005,18082.76062,20068.48706,0.229407325387001,0.254599273204803,"demographics: less than college"
1981,12602,73435.5458800002,15961.88768,17593.71544,0.217359140515327,0.239580377936363,"demographics: less than college"
1983,135518,68690.8273283337,14271.2406841666,16184.7165766667,0.207760497927666,0.235616847872734,"demographics: less than college"
1984,137785,71643.2661975019,13938.7660316666,15661.0416275,0.194557934999466,0.218597531318665,"demographics: less than college"
1985,138927,73092.8873524991,13527.19122,15074.4928474999,0.185068503022194,0.206237480044365,"demographics: less than college"
1986,137424,74665.0253383323,13438.4131908333,14923.1924449999,0.179982706904411,0.199868574738503,"demographics: less than college"
1987,137985,76194.55104,13234.9625908333,14618.9926841666,0.173699587583542,0.191864013671875,"demographics: less than college"
1988,131839,77181.1606041671,13099.8227541667,14529.4246125,0.169728249311447,0.188250914216042,"demographics: less than college"
1989,136202,79984.1386599999,13177.0014216667,14590.1376258334,0.164745181798935,0.182412892580032,"demographics: less than college"
1990,141654,80740.3366133334,13021.7389791666,14514.7472591666,0.161279231309891,0.179770708084106,"demographics: less than college"
1991,136482,79341.0168958345,12761.8834716666,14177.9120458333,0.160848498344421,0.178695872426033,"demographics: less than college"
1992,134355,80087.3625383323,12604.7504616666,13972.1613991666,0.157387509942055,0.174461498856544,"demographics: less than college"
1993,131953,80654.1951533337,12586.1053866667,13875.7357108334,0.156050220131874,0.172039851546288,"demographics: less than college"
1994,128029,81554.9264850176,12504.4885122,13865.288121875,0.153325974941254,0.170011654496193,"demographics: less than college"
1995,126624,82790.1856850899,12138.4018371334,13398.5205909667,0.1466164290905,0.161837071180344,"demographics: less than college"
1996,113087,83644.5216737417,11974.066887175,13124.3771027083,0.143154233694077,0.156906589865685,"demographics: less than college"
1997,114660,85326.5621219158,11672.37352025,12764.1327817333,0.136796489357948,0.14959155023098,"demographics: less than college"
1998,115500,86378.6559896918,11685.7701409334,12666.9112932667,0.135285392403603,0.146643996238708,"demographics: less than college"
1999,116536,87376.6612584833,11678.0556243,12689.7227794334,0.133651882410049,0.145230114459991,"demographics: less than college"
2000,117558,88382.5781187674,11520.776863525,12505.6078990917,0.130351215600967,0.141494035720825,"demographics: less than college"
2001,124475,87797.1224848416,11462.5301341083,12378.056948775,0.130557015538216,0.140984773635864,"demographics: less than college"
2002,131965,86374.975783399,11001.76184755,11860.433263325,0.127372100949287,0.137313306331635,"demographics: less than college"
2003,128903,87489.3985859916,10710.1977932416,11691.9839818583,0.122417092323303,0.133638858795166,"demographics: less than college"
2004,126066,87832.8740319354,10320.05560705,11198.9208796417,0.117496505379677,0.127502605319023,"demographics: less than college"
2005,126408,89358.9839849827,10397.586934675,11255.51002355,0.116357490420341,0.125958353281021,"demographics: less than college"
2006,125610,90528.4059798091,10062.6198272333,10884.320702075,0.111154280602932,0.120231002569199,"demographics: less than college"
2007,122524,90345.7453357419,10038.7782093666,10906.5890978584,0.111115120351315,0.120720557868481,"demographics: less than college"
2008,119697,88924.5652998739,10195.1837104584,11101.7435998917,0.114649802446365,0.124844506382942,"demographics: less than college"
2009,114602,84541.9664285073,9603.93746905001,10490.96250615,0.113599643111229,0.124091774225235,"demographics: less than college"
2010,112036,83466.0020147237,9031.35522348334,9891.21990345837,0.108203999698162,0.118505977094173,"demographics: less than college"
2011,110238,83936.1816513995,9051.59740570833,9865.95582379996,0.107839040458202,0.117541156709194,"demographics: less than college"
2012,108606,84707.192978834,8773.64418361668,9620.66052514997,0.103576138615608,0.113575488328934,"demographics: less than college"
2013,107409,84862.5759757345,8795.27526420001,9580.03055931666,0.103641390800476,0.112888753414154,"demographics: less than college"
2014,108044,85901.2005799084,8724.20742503335,9563.72969765006,0.101560950279236,0.111334063112736,"demographics: less than college"
2015,106095,86134.9043639565,8589.89853044171,9457.37585093338,0.099726103246212,0.10979725420475,"demographics: less than college"
2016,105720,87090.6148930651,8443.49797240835,9372.25714220001,0.0969507247209549,0.107615008950233,"demographics: less than college"
2017,103097,87165.766339543,8616.11493056666,9473.63000920835,0.0988474637269974,0.108685217797756,"demographics: less than college"
2018,99529,87394.5617240909,8453.80332933332,9229.20912520836,0.0967314541339874,0.10560392588377,"demographics: less than college"
2019,95682,87627.4596179912,8137.01970231664,9053.55977167502,0.0928592458367348,0.103318750858307,"demographics: less than college"
2020,79439,78458.5057082667,7768.98922792499,8520.90830755,0.099020354449749,0.10860400646925,"demographics: less than college"
2021,79945,81158.6344181666,7545.01148697504,8388.02238080004,0.0929662212729454,0.103353418409824,"demographics: less than college"
2022,76766,84097.8582689501,7781.42319368334,8614.57732515,0.0925281941890717,0.102435156702995,"demographics: less than college"
1973,7627,11854.12875,1375.58332,NA,0.116042546927929,NA,"demographics: college or more"
1974,7974,12815.0711,1608.15321,NA,0.125489220023155,NA,"demographics: college or more"
1975,8263,13552.60422,1689.16172,NA,0.124637424945831,NA,"demographics: college or more"
1976,8574,14246.6210199999,1808.47971,NA,0.126940950751305,NA,"demographics: college or more"
1977,10583,15105.2559399999,2718.92407,3413.5101,0.17999854683876,0.22598160803318,"demographics: college or more"
1978,10882,16044.73491,2929.72499,3624.61398,0.182597279548645,0.225906759500504,"demographics: college or more"
1979,5550,8374.58289000001,1998.47693,2414.77902,0.238636001944542,0.288346171379089,"demographics: college or more"
1980,6865,8655.6877,2012.50177,2424.88637,0.232506275177002,0.28014948964119,"demographics: college or more"
1981,2831,16102.50292,3175.43284,3859.36848,0.197201192378998,0.23967507481575,"demographics: college or more"
1983,38414,19598.6893716668,3446.1382775,4347.42929333335,0.175835132598877,0.221822455525398,"demographics: college or more"
1984,39463,20550.8957800001,3400.99689916667,4270.477425,0.165491417050362,0.207800060510635,"demographics: college or more"
1985,41305,21427.6365691664,3468.90957750001,4283.62957583334,0.161889508366585,0.199911430478096,"demographics: college or more"
1986,41723,22237.5257441666,3536.76654666666,4354.6562075,0.159044966101646,0.195824667811394,"demographics: college or more"
1987,42449,23108.195065,3678.10176916667,4431.96456833332,0.159168720245361,0.191791892051697,"demographics: college or more"
1988,41279,24226.2875025,3901.84182666665,4711.897515,0.161058187484741,0.194495230913162,"demographics: college or more"
1989,40209,23495.4895883334,3783.45013416667,4607.42320166666,0.161028787493706,0.196098193526268,"demographics: college or more"
1990,43376,24135.2073450003,3754.23127333334,4590.36562749999,0.155549988150597,0.190193757414818,"demographics: college or more"
1991,43078,24381.5903300003,3849.94124499999,4611.94505083333,0.157903611660004,0.189156860113144,"demographics: college or more"
1992,42491,24580.9237341666,3813.48618916665,4606.30451666665,0.155140072107315,0.187393471598625,"demographics: college or more"
1993,42642,25447.0741949998,4041.36512166668,4806.70600500001,0.158814534544945,0.18889032304287,"demographics: college or more"
1994,42775,26432.8303103915,4235.85948849166,4977.18998436666,0.160249933600426,0.188295766711235,"demographics: college or more"
1995,43683,27247.9379533166,4221.18744411667,4947.80507266668,0.154917687177658,0.181584566831589,"demographics: college or more"
1996,39103,28315.7318040667,4295.29275400833,5033.74015097498,0.151692807674408,0.177771851420403,"demographics: college or more"
1997,40295,29206.4861617834,4437.54962329997,5158.87218904999,0.151937127113342,0.176634475588799,"demographics: college or more"
1998,41490,30351.2565338334,4525.64142601667,5251.42087374999,0.149108871817589,0.173021525144577,"demographics: college or more"
1999,42842,31586.834034183,4798.63733866665,5492.55501513333,0.151918902993202,0.173887476325035,"demographics: college or more"
2000,43568,32403.0471918915,4737.39602539168,5438.52777970835,0.146202176809311,0.167840003967285,"demographics: college or more"
2001,47058,32910.5007481834,4826.24128442502,5500.02712715,0.146647453308105,0.167120739817619,"demographics: college or more"
2002,52172,33604.2710919083,4976.94304086668,5641.20218570002,0.148104473948479,0.167871579527855,"demographics: college or more"
2003,51927,34868.4793758583,5065.77503963332,5756.37947400832,0.145282357931137,0.165088340640068,"demographics: college or more"
2004,51792,35721.0055655919,5151.54880435,5888.38551336667,0.144216224551201,0.164843782782555,"demographics: college or more"
2005,52740,36530.2780356081,5287.80146516667,5967.85532435833,0.144751191139221,0.163367360830307,"demographics: college or more"
2006,53051,37708.7749579671,5296.48287000833,5975.85945728333,0.140457570552826,0.158473968505859,"demographics: college or more"
2007,54499,39421.256675625,5631.568718475,6336.75399876667,0.142856150865555,0.160744592547417,"demographics: college or more"
2008,55200,40452.6114095667,5902.34634699999,6658.841024625,0.145907670259476,0.164608433842659,"demographics: college or more"
2009,55125,39947.9043367916,5723.34765683329,6412.64005911662,0.143270283937454,0.160525068640709,"demographics: college or more"
2010,55792,40607.0379595164,5683.70104258333,6398.31074732499,0.139968380331993,0.157566547393799,"demographics: college or more"
2011,56021,41273.9392144086,5703.07245333333,6415.06215264999,0.138176113367081,0.1554264575243,"demographics: college or more"
2012,57478,42895.9703409085,5575.709351225,6285.24461997499,0.129982128739357,0.146522969007492,"demographics: college or more"
2013,58469,44274.0301836829,5720.47744990001,6436.13841537499,0.129206165671349,0.14537051320076,"demographics: college or more"
2014,59030,45551.5786945837,5845.72827641666,6578.71031998335,0.128332063555717,0.144423320889473,"demographics: college or more"
2015,59187,47635.5779037415,6196.38197929168,6975.43449657504,0.130078867077827,0.146433293819427,"demographics: college or more"
2016,60088,49041.2735701996,6106.13587706667,6892.31613918334,0.124510139226913,0.140541136264801,"demographics: college or more"
2017,60684,50747.1455451084,6195.41012019166,6962.4993488,0.122083909809589,0.137199819087982,"demographics: college or more"
2018,60326,52734.667906375,6286.38500495,7145.18244836665,0.119207821786404,0.135493084788322,"demographics: college or more"
2019,59045,54138.9870177919,6429.63711347498,7321.35993404998,0.11876168102026,0.135232672095299,"demographics: college or more"
2020,54232,53746.7720041662,6481.24436119169,7414.9059254667,0.120588533580303,0.137960016727448,"demographics: college or more"
2021,54232,55262.1895664747,6458.54176379999,7407.42020539999,0.116870902478695,0.134041383862495,"demographics: college or more"
2022,52948,57600.6390453176,6498.65328290834,7381.31657923335,0.112822592258453,0.128146439790726,"demographics: college or more"
1973,29428,45501.7319900002,13904.3784599999,NA,0.305579096078873,NA,"demographics: male"
1974,28617,46155.4556500003,13917.02957,NA,0.301525115966797,NA,"demographics: male"
1975,27188,44768.4868499998,12591.00963,NA,0.281247168779373,NA,"demographics: male"
1976,27636,46189.3547000001,12971.8786,NA,0.280841290950775,NA,"demographics: male"
1977,32843,47325.6715500005,14006.18088,15235.66902,0.295953124761581,0.321932435035706,"demographics: male"
1978,32674,49120.9487399999,14048.95127,15273.66822,0.286007314920425,0.310939997434616,"demographics: male"
1979,32924,50030.3930899998,14830.2759099999,16195.7958899999,0.296425342559814,0.323719143867493,"demographics: male"
1980,38283,49347.7675399998,14039.3397400001,15301.9252000001,0.284497976303101,0.310083419084549,"demographics: male"
1981,8581,50270.26772,13318.77428,14591.67928,0.264943361282349,0.29026460647583,"demographics: male"
1983,93023,47856.1348658337,11809.0724616666,13269.7114358333,0.246761932969093,0.277283400297165,"demographics: male"
1984,94627,50022.203415,11510.7056816666,12831.8796733333,0.230111926794052,0.256523668766022,"demographics: male"
1985,95591,51015.009576667,11264.3330808333,12447.8604191667,0.220804288983345,0.244003877043724,"demographics: male"
1986,93910,51941.8208174996,11172.8954366666,12317.1168408333,0.215104043483734,0.23713293671608,"demographics: male"
1987,93916,52937.8005391668,11071.16645,12144.2585283333,0.209135368466377,0.229406177997589,"demographics: male"
1988,90036,53912.1204441668,11019.1955816667,12132.4074391667,0.204391807317734,0.225040435791016,"demographics: male"
1989,91413,54788.9754100005,10819.7385658334,11954.8925325001,0.197480216622353,0.218198865652084,"demographics: male"
1990,95509,55552.8097800001,10597.2681825,11774.8444766666,0.190760254859924,0.211957678198814,"demographics: male"
1991,92071,54618.0894449999,10469.5047733332,11542.4108199999,0.191685661673546,0.211329445242882,"demographics: male"
1992,90327,54856.3253816661,10147.8116441667,11170.52058,0.184988901019096,0.203632310032845,"demographics: male"
1993,88715,55489.6201100001,10105.2697916667,11066.5856966667,0.182110995054245,0.199435234069824,"demographics: male"
1994,86823,56573.3796266333,10096.3963338833,11099.582424625,0.178465500473976,0.196197971701622,"demographics: male"
1995,86900,57668.6530255671,9929.32343100835,10867.564770675,0.172178864479065,0.188448384404182,"demographics: male"
1996,77409,58472.6402130087,9858.96666375834,10761.3229140834,0.168608203530312,0.184040307998657,"demographics: male"
1997,78848,59825.2273224162,9762.72034584167,10618.6128389166,0.163187354803085,0.177493900060654,"demographics: male"
1998,79983,60972.6801686993,9849.73425564169,10638.4606584334,0.161543399095535,0.174479141831398,"demographics: male"
1999,81352,61913.5831572334,9948.96327606668,10757.579623975,0.160691127181053,0.173751533031464,"demographics: male"
2000,82328,62852.6204352589,9578.03823411667,10354.5532430333,0.152388840913773,0.16474337875843,"demographics: male"
2001,87450,62676.5567420754,9538.06063916667,10289.2534352167,0.152179077267647,0.164164304733276,"demographics: male"
2002,93221,62138.3007150243,9237.52089274165,9962.32494139999,0.148660659790039,0.160325035452843,"demographics: male"
2003,90944,63235.5538708092,9044.44778420002,9847.64059038332,0.143027886748314,0.155729487538338,"demographics: male"
2004,89919,64145.4745289085,8878.16204506669,9637.67558793333,0.138406679034233,0.150247156620026,"demographics: male"
2005,90611,65466.392936642,8870.22192934996,9596.96467919996,0.135492756962776,0.146593764424324,"demographics: male"
2006,90738,66811.4739034,8656.67609230827,9359.57202720822,0.129568710923195,0.14008928835392,"demographics: male"
2007,89417,67468.1064944582,8767.37835404998,9494.36157479998,0.129948481917381,0.140723705291748,"demographics: male"
2008,88068,66845.5483112491,8937.85950326668,9724.26600926668,0.133709117770195,0.145473659038544,"demographics: male"
2009,84623,63538.5640043326,8440.72173492499,9176.10758327498,0.13284407556057,0.144417926669121,"demographics: male"
2010,83668,63530.820812957,7993.54989515831,8761.26961309998,0.125821605324745,0.137905821204185,"demographics: male"
2011,83463,64699.6522091598,8003.018992575,8729.63319815834,0.123694933950901,0.134925499558449,"demographics: male"
2012,84045,65914.7814803255,7887.50415009999,8602.75846315001,0.119662143290043,0.130513340234756,"demographics: male"
2013,84105,66810.9627495579,7947.8895661,8680.39898013338,0.118960857391357,0.129924774169922,"demographics: male"
2014,84878,68061.6416299836,7935.94375340834,8714.35801822502,0.116599358618259,0.128036260604858,"demographics: male"
2015,83898,69314.7891018328,7955.73922425005,8753.77963523339,0.114776939153671,0.126290217041969,"demographics: male"
2016,84360,70612.5177838829,7883.16839065835,8699.18309857501,0.111639812588692,0.123196050524712,"demographics: male"
2017,83021,71482.8994480087,8165.27321410833,8929.24833169167,0.114226944744587,0.124914467334747,"demographics: male"
2018,81388,72652.478695492,8078.89497988333,8863.5915599167,0.111199162900448,0.121999852359295,"demographics: male"
2019,78633,73368.2266850749,7945.35257553332,8839.74320353336,0.108294188976288,0.120484620332718,"demographics: male"
2020,68252,68732.9831808832,7580.18219063335,8429.10475307503,0.110284492373466,0.122635513544083,"demographics: male"
2021,68586,70756.4105128253,7513.55945782502,8407.00541712503,0.106189101934433,0.118816167116165,"demographics: male"
2022,66361,73689.9142497002,7770.56581981668,8550.68802413334,0.105449520051479,0.11603607237339,"demographics: male"
1973,19667,30017.5592099998,4184.19147,NA,0.139391466975212,NA,"demographics: female"
1974,19628,30945.6422799999,4259.44546,NA,0.137642815709114,NA,"demographics: female"
1975,19300,30935.4360299998,4187.27029,NA,0.135355144739151,NA,"demographics: female"
1976,20012,32587.5872499998,4431.10629999999,NA,0.135975286364555,NA,"demographics: female"
1977,24348,34008.4558799997,5328.91989,6298.93035999999,0.156693965196609,0.185216590762138,"demographics: female"
1978,24647,35845.13133,5499.4004,6623.86799000001,0.153421118855476,0.184791281819344,"demographics: female"
1979,25156,37086.1808400001,6155.87192999998,7344.28152999997,0.16598829627037,0.198032841086388,"demographics: female"
1980,30311,38131.73616,6055.92265,7191.44823,0.158815816044807,0.188594833016396,"demographics: female"
1981,6852,39267.78108,5818.54624000001,6861.40464000002,0.148176088929176,0.174733698368073,"demographics: female"
1983,80909,40433.3818341665,5908.30649999998,7262.43443416665,0.146124467253685,0.179614812135696,"demographics: female"
1984,82621,42171.9585624997,5829.05724916665,7099.63937916666,0.13822115957737,0.168349772691727,"demographics: female"
1985,84641,43505.5143449992,5731.76771666668,6910.26200416667,0.131748080253601,0.158836469054222,"demographics: female"
1986,85237,44960.730265,5802.28430083328,6960.73181166664,0.129052266478539,0.154818028211594,"demographics: female"
1987,86518,46364.9455658335,5841.89791,6906.69872416666,0.12599815428257,0.148963809013367,"demographics: female"
1988,83082,47495.3276625009,5982.46899916666,7108.91468833333,0.125959098339081,0.149676084518433,"demographics: female"
1989,84998,48690.6528383339,6140.71298999999,7242.668295,0.126116871833801,0.148748636245728,"demographics: female"
1990,89521,49322.7341783336,6178.70207000001,7330.26840999996,0.125270873308182,0.148618444800377,"demographics: female"
1991,87489,49104.5177808329,6142.31994333333,7247.44627666666,0.125086650252342,0.14759224653244,"demographics: female"
1992,86519,49811.9608908332,6270.42500666668,7407.94533583334,0.125881910324097,0.14871820807457,"demographics: female"
1993,85880,50611.6492383339,6522.20071666669,7615.85601916666,0.128867581486702,0.150476351380348,"demographics: female"
1994,83981,51414.3771687744,6643.95166680837,7742.89568161671,0.129223614931107,0.150597870349884,"demographics: female"
1995,83407,52369.4706128417,6430.26585024167,7478.76089295835,0.122786536812782,0.142807647585869,"demographics: female"
1996,74781,53487.6132648003,6410.39297742502,7396.79433960002,0.119848176836967,0.138289853930473,"demographics: female"
1997,76107,54707.8209612837,6347.20279770833,7304.39213186667,0.116020023822784,0.133516415953636,"demographics: female"
1998,77007,55757.2323548252,6361.67731130832,7279.87150858332,0.114096000790596,0.130563721060753,"demographics: female"
1999,78026,57049.9121354329,6527.72968689999,7424.69817059167,0.114421382546425,0.130143895745277,"demographics: female"
2000,78798,57933.004875401,6680.13465479999,7589.58243576666,0.115307927131653,0.131006196141243,"demographics: female"
2001,84083,58031.0664909501,6750.71077936666,7588.83064070831,0.116329252719879,0.130771860480309,"demographics: female"
2002,90916,57840.9461602834,6741.183995675,7539.310507625,0.116546921432018,0.130345553159714,"demographics: female"
2003,89886,59122.3240910417,6731.525048675,7600.72286548333,0.113857582211494,0.128559276461601,"demographics: female"
2004,87939,59408.4050686161,6593.44236633336,7449.63080507501,0.11098501086235,0.125396922230721,"demographics: female"
2005,88537,60422.8690839501,6815.16647049169,7626.40066870837,0.112791173160076,0.126217126846313,"demographics: female"
2006,87923,61425.707034375,6702.42660493336,7500.60813215003,0.109114356338978,0.122108615934849,"demographics: female"
2007,87606,62298.8955169089,6902.96857379169,7748.98152182504,0.110804028809071,0.124383933842182,"demographics: female"
2008,86829,62531.6283981918,7159.67055419169,8036.31861525001,0.114496789872646,0.128516063094139,"demographics: female"
2009,85104,60951.3067609667,6886.56339095831,7727.49498199164,0.112984672188759,0.126781448721886,"demographics: female"
2010,84160,60542.2191612831,6721.50637090836,7528.26103768337,0.111021801829338,0.124347291886806,"demographics: female"
2011,82796,60510.4686566498,6751.65086646664,7551.38477829164,0.111578226089478,0.124794684350491,"demographics: female"
2012,82039,61688.3818394176,6461.84938474168,7303.14668197503,0.104749858379364,0.118387714028358,"demographics: female"
2013,81773,62325.6434098581,6567.86314799998,7335.7699945583,0.105379790067673,0.117700673639774,"demographics: female"
2014,82196,63391.1376445088,6633.99194804167,7428.08199940836,0.104651726782322,0.117178559303284,"demographics: female"
2015,81384,64455.6931658658,6830.54128548333,7679.030712275,0.105972662568092,0.119136579334736,"demographics: female"
2016,81448,65519.370679383,6666.46545881665,7565.39018280831,0.101748004555702,0.115467995405197,"demographics: female"
2017,80760,66430.0124366414,6646.25183664999,7506.88102631667,0.100048929452896,0.113004356622696,"demographics: female"
2018,78467,67476.7509349742,6661.2933544,7510.80001365832,0.0987198278307915,0.111309446394444,"demographics: female"
2019,76094,68398.2199507091,6621.30424025831,7535.17650219162,0.096805214881897,0.110166266560555,"demographics: female"
2020,65419,63472.2945315497,6670.05139848332,7506.70947994166,0.105086028575897,0.118267498910427,"demographics: female"
2021,65591,65664.4134718161,6489.99379295,7388.43716907501,0.0988357812166214,0.112518131732941,"demographics: female"
2022,63353,68008.583064567,6509.51065677501,7445.20588025002,0.0957160145044327,0.109474502503872,"demographics: female"
1973,26664,40737.7765300002,12189.7103199999,NA,0.299223750829697,NA,"demographics: white male"
1974,25930,41329.5918400005,12212.59447,NA,0.295492738485336,NA,"demographics: white male"
1975,24708,40224.9665199999,10996.83715,NA,0.273383378982544,NA,"demographics: white male"
1976,25024,41372.44465,11259.6832199999,NA,0.272154152393341,NA,"demographics: white male"
1977,29683,42448.1739400003,12283.05889,13382.80814,0.289366006851196,0.315274059772491,"demographics: white male"
1978,29458,43899.0048099999,12287.29524,13343.73978,0.279899179935455,0.303964525461197,"demographics: white male"
1979,29572,44570.1770899999,12869.2709599999,14051.9850299999,0.288741737604141,0.315277755260468,"demographics: white male"
1980,34378,44085.32639,12260.90414,13374.72978,0.278117567300797,0.303382813930511,"demographics: white male"
1981,7696,44983.5764000001,11608.7184,12784.35704,0.258065700531006,0.284200549125671,"demographics: white male"
1983,82914,42168.3930633337,10134.4605766667,11364.1899733333,0.240333095192909,0.269495457410812,"demographics: white male"
1984,84225,43931.9096966666,9805.0457333333,10927.4227208333,0.223187327384949,0.248735442757607,"demographics: white male"
1985,84841,44679.5229275004,9623.02905416667,10625.0382041667,0.215378955006599,0.237805545330048,"demographics: white male"
1986,82991,45334.347900833,9504.54709499997,10461.1634424999,0.209654435515404,0.230755791068077,"demographics: white male"
1987,82818,46079.3913699999,9407.01691499996,10287.8321599999,0.204148024320602,0.223263189196587,"demographics: white male"
